id	名称(name)	类型(type)	等级限制(levelLimit)	职业限制(profLimit)	出售价格(price)	配对物品(needItem)	包含物品(containItem)	宝石升级消耗(levelUpCost)	宝石升级概率(levelUpRate)	宝石升级目标(levelUpItem)	力量(strenght)	敏捷(agility)	智力(intellect)	耐力(stamina)	物品图标	升级目标最大消耗	物品描述	兑换需要熔炼值	品质	页面跳转	魂石经验	技能经验	英雄令任务	宝石类型	可镶嵌部位	宝石属性	新旧宝石功能列	宝石等级	升级宝石消耗	宝石兑换宝石卷	套装碎片卖水晶	图纸等级	部位
11161	@Item_11161	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing13.png	0	@Item_Desc_11161	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11162	@Item_11162	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing14.png	0	@Item_Desc_11162	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11163	@Item_11163	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing05.png	0	@Item_Desc_11163	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11164	@Item_11164	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing06.png	0	@Item_Desc_11164	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11165	@Item_11165	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing07.png	0	@Item_Desc_11165	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11166	@Item_11166	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing08.png	0	@Item_Desc_11166	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11167	@Item_11167	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing09.png	0	@Item_Desc_11167	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11168	@Item_11168	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing12.png	0	@Item_Desc_11168	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11169	@Item_11169	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox17.png	0	@Item_Desc_11169	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11170	@Item_11170	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11170	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11171	@Item_11171	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox17.png	0	@Item_Desc_11171	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11172	@Item_11172	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing01.png	0	@Item_Desc_11172	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11173	@Item_11173	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing02.png	0	@Item_Desc_11173	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11174	@Item_11174	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing03.png	0	@Item_Desc_11174	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11175	@Item_11175	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing04.png	0	@Item_Desc_11175	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11176	@Item_11176	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing13.png	0	@Item_Desc_11176	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11177	@Item_11177	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing14.png	0	@Item_Desc_11177	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11178	@Item_11178	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing05.png	0	@Item_Desc_11178	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11179	@Item_11179	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing06.png	0	@Item_Desc_11179	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11180	@Item_11180	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing07.png	0	@Item_Desc_11180	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11181	@Item_11181	7	0	0	0	0	0	0	0	0	0	0	0	0	Item/Fishing08.png	0	@Item_Desc_11181	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11182	@Item_11182	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox17.png	0	@Item_Desc_11182	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11183	@Item_11183	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11183	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11184	@Item_11184	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11184	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11185	@Item_11185	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox17.png	0	@Item_Desc_11185	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11186	@Item_11186	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11186	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11187	@Item_11187	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11187	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11188	@Item_11188	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox17.png	0	@Item_Desc_11188	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11189	@Item_11189	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11189	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11190	@Item_11190	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11190	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11191	@Item_11191	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox21.png	0	@Item_Desc_11191	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11192	@Item_11192	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox22.png	0	@Item_Desc_11192	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11193	@Item_11193	12	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox23.png	0	@Item_Desc_11193	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11194	@Item_11194	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox18.png	0	@Item_Desc_11194	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11195	@Item_11195	100	0	0	10000	0	0	0	0	0	0	0	0	0	Item/74.png	0	@Item_Desc_11195	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11196	@Item_11196	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2300009	@Item_2300009	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox11.png	0	@Item_Desc_2300009	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2300010	@Item_2300010	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox12.png	0	@Item_Desc_2300010	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2400009	@Item_2400009	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox13.png	0	@Item_Desc_2400009	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2400010	@Item_2400010	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox14.png	0	@Item_Desc_2400010	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500001	@Item_2500001	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox01.png	0	@Item_Desc_2500001	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500002	@Item_2500002	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox02.png	0	@Item_Desc_2500002	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500003	@Item_2500003	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox03.png	0	@Item_Desc_2500003	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500004	@Item_2500004	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox04.png	0	@Item_Desc_2500004	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500005	@Item_2500005	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox05.png	0	@Item_Desc_2500005	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500006	@Item_2500006	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox06.png	0	@Item_Desc_2500006	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500007	@Item_2500007	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox07.png	0	@Item_Desc_2500007	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500008	@Item_2500008	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox08.png	0	@Item_Desc_2500008	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500009	@Item_2500009	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox09.png	0	@Item_Desc_2500009	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2500010	@Item_2500010	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox10.png	0	@Item_Desc_2500010	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600001	@Item_2600001	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox11.png	0	@Item_Desc_2600001	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600002	@Item_2600002	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox13.png	0	@Item_Desc_2600002	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600003	@Item_2600003	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox14.png	0	@Item_Desc_2600003	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600004	@Item_2600004	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox11.png	0	@Item_Desc_2600004	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600005	@Item_2600005	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox13.png	0	@Item_Desc_2600005	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600006	@Item_2600006	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox14.png	0	@Item_Desc_2600006	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600007	@Item_2600007	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox11.png	0	@Item_Desc_2600007	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600008	@Item_2600008	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox13.png	0	@Item_Desc_2600008	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2600009	@Item_2600009	20	0	0	0	0	0	0	0	0	0	0	0	0	Item/SuitBox14.png	0	@Item_Desc_2600009	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000001	@Item_3000001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100101.png	0	@Item_Desc_3000001	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000002	@Item_3000002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100102.png	0	@Item_Desc_3000002	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000003	@Item_3000003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100103.png	0	@Item_Desc_3000003	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000004	@Item_3000004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100104.png	0	@Item_Desc_3000004	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000005	@Item_3000005	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100105.png	0	@Item_Desc_3000005	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000006	@Item_3000006	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100106.png	0	@Item_Desc_3000006	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000007	@Item_3000007	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100107.png	0	@Item_Desc_3000007	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000008	@Item_3000008	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100108.png	0	@Item_Desc_3000008	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000009	@Item_3000009	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100109.png	0	@Item_Desc_3000009	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3000010	@Item_3000010	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100110.png	0	@Item_Desc_3000010	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100001	@Item_3100001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100201.png	0	@Item_Desc_3100001	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100002	@Item_3100002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100202.png	0	@Item_Desc_3100002	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100003	@Item_3100003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100203.png	0	@Item_Desc_3100003	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100004	@Item_3100004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100204.png	0	@Item_Desc_3100004	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100005	@Item_3100005	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100205.png	0	@Item_Desc_3100005	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100006	@Item_3100006	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100206.png	0	@Item_Desc_3100006	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100007	@Item_3100007	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100207.png	0	@Item_Desc_3100007	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100008	@Item_3100008	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100208.png	0	@Item_Desc_3100008	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100011	@Item_3100011	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100211.png	0	@Item_Desc_3100011	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3100012	@Item_3100012	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100212.png	0	@Item_Desc_3100012	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200001	@Item_3200001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100301.png	0	@Item_Desc_3200001	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200002	@Item_3200002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100302.png	0	@Item_Desc_3200002	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200003	@Item_3200003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100303.png	0	@Item_Desc_3200003	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200004	@Item_3200004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100304.png	0	@Item_Desc_3200004	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200005	@Item_3200005	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100305.png	0	@Item_Desc_3200005	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200006	@Item_3200006	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100306.png	0	@Item_Desc_3200006	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200007	@Item_3200007	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100307.png	0	@Item_Desc_3200007	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200008	@Item_3200008	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100308.png	0	@Item_Desc_3200008	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200013	@Item_3200013	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100313.png	0	@Item_Desc_3200013	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3200014	@Item_3200014	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62100314.png	0	@Item_Desc_3200014	0	11	0	0	0	0	0	0	0	0	0	0	0	10000_1020_2	0	0
3300001	@Item_3300001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200001.png	0	@Item_Desc_3300001	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300002	@Item_3300002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200002.png	0	@Item_Desc_3300002	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300003	@Item_3300003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200003.png	0	@Item_Desc_3300003	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300004	@Item_3300004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200004.png	0	@Item_Desc_3300004	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300005	@Item_3300005	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200005.png	0	@Item_Desc_3300005	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300006	@Item_3300006	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200006.png	0	@Item_Desc_3300006	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300007	@Item_3300007	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200007.png	0	@Item_Desc_3300007	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300008	@Item_3300008	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200008.png	0	@Item_Desc_3300008	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300009	@Item_3300009	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200009.png	0	@Item_Desc_3300009	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300010	@Item_3300010	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200010.png	0	@Item_Desc_3300010	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300011	@Item_3300011	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200011.png	0	@Item_Desc_3300011	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300012	@Item_3300012	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200012.png	0	@Item_Desc_3300012	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300013	@Item_3300013	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200013.png	0	@Item_Desc_3300013	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3300014	@Item_3300014	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62200014.png	0	@Item_Desc_3300014	0	12	0	0	0	0	0	0	0	0	0	0	0	10000_1020_5	0	0
3400001	@Item_3400001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300001.png	0	@Item_Desc_3400001	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400002	@Item_3400002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300002.png	0	@Item_Desc_3400002	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400003	@Item_3400003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300003.png	0	@Item_Desc_3400003	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400004	@Item_3400004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300004.png	0	@Item_Desc_3400004	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400005	@Item_3400005	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300005.png	0	@Item_Desc_3400005	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400006	@Item_3400006	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300006.png	0	@Item_Desc_3400006	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400007	@Item_3400007	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300007.png	0	@Item_Desc_3400007	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400008	@Item_3400008	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300008.png	0	@Item_Desc_3400008	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400009	@Item_3400009	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300009.png	0	@Item_Desc_3400009	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400010	@Item_3400010	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300010.png	0	@Item_Desc_3400010	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400011	@Item_3400011	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300011.png	0	@Item_Desc_3400011	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400012	@Item_3400012	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300012.png	0	@Item_Desc_3400012	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400013	@Item_3400013	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300013.png	0	@Item_Desc_3400013	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3400014	@Item_3400014	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62300014.png	0	@Item_Desc_3400014	0	13	0	0	0	0	0	0	0	0	0	0	0	10000_1020_15	0	0
3500001	@Item_3500001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400101.png	0	@Item_Desc_3500001	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500002	@Item_3500002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400102.png	0	@Item_Desc_3500002	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500003	@Item_3500003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400103.png	0	@Item_Desc_3500003	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500004	@Item_3500004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400104.png	0	@Item_Desc_3500004	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500005	@Item_3500005	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400105.png	0	@Item_Desc_3500005	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500006	@Item_3500006	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400106.png	0	@Item_Desc_3500006	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500007	@Item_3500007	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400107.png	0	@Item_Desc_3500007	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500008	@Item_3500008	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400108.png	0	@Item_Desc_3500008	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500009	@Item_3500009	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400109.png	0	@Item_Desc_3500009	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3500010	@Item_3500010	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400110.png	0	@Item_Desc_3500010	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600001	@Item_3600001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400201.png	0	@Item_Desc_3600001	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600002	@Item_3600002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400202.png	0	@Item_Desc_3600002	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600003	@Item_3600003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400203.png	0	@Item_Desc_3600003	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600004	@Item_3600004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400204.png	0	@Item_Desc_3600004	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600005	@Item_3600005	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400205.png	0	@Item_Desc_3600005	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600006	@Item_3600006	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400206.png	0	@Item_Desc_3600006	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600007	@Item_3600007	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400207.png	0	@Item_Desc_3600007	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600008	@Item_3600008	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400208.png	0	@Item_Desc_3600008	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600011	@Item_3600011	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400211.png	0	@Item_Desc_3600011	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3600012	@Item_3600012	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400212.png	0	@Item_Desc_3600012	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3700001	@Item_3700001	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400301.png	0	@Item_Desc_3700001	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3700002	@Item_3700002	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400302.png	0	@Item_Desc_3700002	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3700003	@Item_3700003	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400303.png	0	@Item_Desc_3700003	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
3700004	@Item_3700004	19	0	0	0	0	0	0	0	0	0	0	0	0	equipment/62400304.png	0	@Item_Desc_3700004	0	14	0	0	0	0	0	0	0	0	0	0	0	10000_1020_50	0	0
